image_path,predicted_class,confidence,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/b_amd/V0326.jpg,b_amd,0.923,0.07697,0.923
../../../data/data_ADAM/test/b_amd/V0327.jpg,b_amd,0.501,0.499,0.501
../../../data/data_ADAM/test/b_amd/V0330.jpg,b_amd,0.868,0.1321,0.868
../../../data/data_ADAM/test/b_amd/V0331.jpg,b_amd,0.609,0.3909,0.609
../../../data/data_ADAM/test/b_amd/V0334.jpg,b_amd,0.8467,0.1533,0.8467
../../../data/data_ADAM/test/b_amd/V0337.jpg,b_amd,0.9336,0.06665,0.9336
../../../data/data_ADAM/test/b_amd/V0344.jpg,a_noamd,0.666,0.666,0.3337
../../../data/data_ADAM/test/b_amd/V0352.jpg,b_amd,0.96,0.04,0.96
../../../data/data_ADAM/test/b_amd/V0354.jpg,b_amd,0.9385,0.06165,0.9385
../../../data/data_ADAM/test/b_amd/V0357.jpg,b_amd,0.586,0.414,0.586
../../../data/data_ADAM/test/b_amd/V0360.jpg,b_amd,0.9517,0.0483,0.9517
../../../data/data_ADAM/test/b_amd/V0363.jpg,b_amd,0.9634,0.03677,0.9634
../../../data/data_ADAM/test/b_amd/V0368.jpg,b_amd,0.9717,0.02834,0.9717
../../../data/data_ADAM/test/b_amd/V0369.jpg,b_amd,0.901,0.0991,0.901
../../../data/data_ADAM/test/b_amd/V0375.jpg,a_noamd,0.757,0.757,0.2429
../../../data/data_ADAM/test/b_amd/V0379.jpg,b_amd,0.952,0.04794,0.952
../../../data/data_ADAM/test/b_amd/V0380.jpg,b_amd,0.9116,0.0882,0.9116
../../../data/data_ADAM/test/b_amd/V0388.jpg,b_amd,0.965,0.0349,0.965
../../../data/data_ADAM/test/b_amd/V0390.jpg,b_amd,0.9478,0.05243,0.9478
../../../data/data_ADAM/test/b_amd/V0392.jpg,b_amd,0.966,0.03433,0.966
../../../data/data_ADAM/test/b_amd/V0397.jpg,b_amd,0.8726,0.1277,0.8726
../../../data/data_ADAM/test/b_amd/V0399.jpg,a_noamd,0.614,0.614,0.3862
